id,name,cx,cy,w,h,class_id,anchor_id
11881,VOC2007/Annotations/000707.xml,0.30266666666666664,0.337,0.10933333333333334,0.074,19,3
11881,VOC2007/Annotations/000707.xml,0.8733333333333333,0.789,0.18933333333333333,0.422,19,0
11881,VOC2007/Annotations/000707.xml,0.28933333333333333,0.457,0.16266666666666665,0.21,8,4
11882,VOC2007/Annotations/000709.xml,0.454,0.5543766578249337,0.428,0.7745358090185677,14,2
11882,VOC2007/Annotations/000709.xml,0.513,0.5424403183023873,0.55,0.7824933687002652,14,2
11882,VOC2007/Annotations/000709.xml,0.85,0.5716180371352785,0.192,0.4960212201591512,8,0
11883,VOC2007/Annotations/000710.xml,0.49066666666666664,0.447,0.21866666666666668,0.186,7,4
11883,VOC2007/Annotations/000710.xml,0.6546666666666666,0.646,0.30666666666666664,0.564,8,0
11883,VOC2007/Annotations/000710.xml,0.308,0.378,0.10933333333333334,0.24,15,4
11884,VOC2007/Annotations/000711.xml,0.295,0.252,0.354,0.49333333333333335,15,0
11885,VOC2007/Annotations/000712.xml,0.386,0.5366568914956011,0.76,0.5278592375366569,18,2
11886,VOC2007/Annotations/000713.xml,0.334,0.7142857142857143,0.348,0.42857142857142855,3,1
11886,VOC2007/Annotations/000713.xml,0.656,0.6383928571428571,0.576,0.3244047619047619,3,1
11887,VOC2007/Annotations/000714.xml,0.629,0.5313432835820896,0.498,0.7283582089552239,2,2
11888,VOC2007/Annotations/000717.xml,0.504,0.8706666666666667,0.18,0.25866666666666666,8,4
11888,VOC2007/Annotations/000717.xml,0.538,0.5066666666666667,0.156,0.8053333333333333,14,0
11888,VOC2007/Annotations/000717.xml,0.422,0.6333333333333333,0.116,0.568,14,0
11888,VOC2007/Annotations/000717.xml,0.161,0.7613333333333333,0.262,0.4613333333333333,14,0
11888,VOC2007/Annotations/000717.xml,0.693,0.668,0.178,0.6533333333333333,14,0
11888,VOC2007/Annotations/000717.xml,0.94,0.6706666666666666,0.12,0.6586666666666666,14,0
11888,VOC2007/Annotations/000717.xml,0.854,0.6626666666666666,0.136,0.6426666666666667,14,0
11888,VOC2007/Annotations/000717.xml,0.196,0.692,0.204,0.6053333333333333,14,0
11888,VOC2007/Annotations/000717.xml,0.039,0.5453333333333333,0.066,0.2853333333333333,14,3
11889,VOC2007/Annotations/000720.xml,0.522,0.5720720720720721,0.176,0.43543543543543545,11,0
11890,VOC2007/Annotations/000726.xml,0.242,0.7567567567567568,0.412,0.25825825825825827,4,1
11890,VOC2007/Annotations/000726.xml,0.427,0.5675675675675675,0.242,0.8648648648648649,14,0
11890,VOC2007/Annotations/000726.xml,0.569,0.6126126126126126,0.858,0.7747747747747747,14,2
11891,VOC2007/Annotations/000728.xml,0.587,0.5555555555555556,0.826,0.8768768768768769,9,2
11892,VOC2007/Annotations/000729.xml,0.5093333333333333,0.504,0.9653333333333334,0.984,15,2
11893,VOC2007/Annotations/000730.xml,0.5,0.4294294294294294,0.98,0.5465465465465466,0,2
11894,VOC2007/Annotations/000731.xml,0.5699088145896657,0.887,0.3009118541033435,0.226,2,4
11894,VOC2007/Annotations/000731.xml,0.4756838905775076,0.448,0.8723404255319149,0.596,14,2
11894,VOC2007/Annotations/000731.xml,0.25227963525835867,0.274,0.49848024316109424,0.544,14,1
11895,VOC2007/Annotations/000733.xml,0.3566666666666667,0.4689655172413793,0.5,0.8229885057471265,14,2
11895,VOC2007/Annotations/000733.xml,0.6122222222222222,0.7310344827586207,0.7666666666666667,0.5379310344827586,13,2
11896,VOC2007/Annotations/000738.xml,0.497,0.5406626506024096,0.99,0.33433734939759036,0,1
11897,VOC2007/Annotations/000739.xml,0.904,0.5401069518716578,0.192,0.9197860962566845,14,0
11897,VOC2007/Annotations/000739.xml,0.865,0.6109625668449198,0.186,0.7780748663101604,14,0
11897,VOC2007/Annotations/000739.xml,0.687,0.5868983957219251,0.286,0.8262032085561497,14,0
11897,VOC2007/Annotations/000739.xml,0.574,0.5735294117647058,0.192,0.8529411764705882,14,0
11897,VOC2007/Annotations/000739.xml,0.417,0.5735294117647058,0.174,0.8529411764705882,14,0
11897,VOC2007/Annotations/000739.xml,0.29,0.5882352941176471,0.192,0.8235294117647058,14,0
11897,VOC2007/Annotations/000739.xml,0.111,0.5347593582887701,0.21,0.93048128342246,14,0
11898,VOC2007/Annotations/000740.xml,0.694,0.48133333333333334,0.228,0.5093333333333333,3,0
11898,VOC2007/Annotations/000740.xml,0.316,0.5,0.216,0.44533333333333336,3,0
11899,VOC2007/Annotations/000742.xml,0.803,0.4393491124260355,0.042,0.11538461538461539,3,3
11899,VOC2007/Annotations/000742.xml,0.312,0.7100591715976331,0.62,0.5621301775147929,3,2
11899,VOC2007/Annotations/000742.xml,0.508,0.5207100591715976,0.168,0.4556213017751479,14,0
11900,VOC2007/Annotations/000746.xml,0.528,0.5855855855855856,0.676,0.8288288288288288,11,2
11901,VOC2007/Annotations/000748.xml,0.487,0.5924657534246576,0.786,0.5,5,2
11902,VOC2007/Annotations/000750.xml,0.5293333333333333,0.502,0.9413333333333334,0.996,14,2
11903,VOC2007/Annotations/000752.xml,0.725,0.6581325301204819,0.55,0.6054216867469879,14,2
11903,VOC2007/Annotations/000752.xml,0.126,0.6792168674698795,0.248,0.641566265060241,14,0
11904,VOC2007/Annotations/000753.xml,0.593,0.7506666666666667,0.53,0.49866666666666665,10,1
11904,VOC2007/Annotations/000753.xml,0.452,0.41333333333333333,0.06,0.21866666666666668,4,3
11904,VOC2007/Annotations/000753.xml,0.553,0.7,0.046,0.17866666666666667,4,3
11904,VOC2007/Annotations/000753.xml,0.548,0.5946666666666667,0.04,0.13333333333333333,4,3
11904,VOC2007/Annotations/000753.xml,0.615,0.43466666666666665,0.178,0.3413333333333333,14,4
11904,VOC2007/Annotations/000753.xml,0.764,0.4786666666666667,0.192,0.3973333333333333,14,0
11904,VOC2007/Annotations/000753.xml,0.851,0.6293333333333333,0.298,0.7306666666666667,14,0
11904,VOC2007/Annotations/000753.xml,0.32,0.42,0.128,0.30133333333333334,14,4
11904,VOC2007/Annotations/000753.xml,0.244,0.6413333333333333,0.268,0.7066666666666667,14,0
11905,VOC2007/Annotations/000754.xml,0.213,0.48084291187739464,0.202,0.34099616858237547,5,0
11905,VOC2007/Annotations/000754.xml,0.244,0.5402298850574713,0.112,0.13026819923371646,1,3
11906,VOC2007/Annotations/000755.xml,0.755,0.5973333333333334,0.062,0.037333333333333336,1,3
11907,VOC2007/Annotations/000756.xml,0.5917808219178082,0.508,0.8164383561643835,0.984,11,2
11908,VOC2007/Annotations/000760.xml,0.295,0.6355421686746988,0.334,0.30120481927710846,12,1
11908,VOC2007/Annotations/000760.xml,0.59,0.6295180722891566,0.24,0.3072289156626506,12,0
11908,VOC2007/Annotations/000760.xml,0.682,0.6475903614457831,0.308,0.35542168674698793,12,1
11908,VOC2007/Annotations/000760.xml,0.28,0.5436746987951807,0.076,0.286144578313253,14,4
11908,VOC2007/Annotations/000760.xml,0.458,0.5587349397590361,0.056,0.25,14,3
11908,VOC2007/Annotations/000760.xml,0.68,0.5180722891566265,0.08,0.3072289156626506,14,4
11908,VOC2007/Annotations/000760.xml,0.783,0.4864457831325301,0.074,0.18373493975903615,14,3
11909,VOC2007/Annotations/000761.xml,0.712,0.832,0.224,0.336,8,0
11909,VOC2007/Annotations/000761.xml,0.184,0.84,0.292,0.32,19,1
11909,VOC2007/Annotations/000761.xml,0.587,0.6173333333333333,0.574,0.4826666666666667,17,1
11910,VOC2007/Annotations/000763.xml,0.504,0.4924924924924925,0.928,0.2882882882882883,0,1
11911,VOC2007/Annotations/000764.xml,0.445,0.5286144578313253,0.574,0.5753012048192772,12,2
11912,VOC2007/Annotations/000767.xml,0.502,0.42533333333333334,0.876,0.8453333333333334,9,2
11913,VOC2007/Annotations/000768.xml,0.844,0.5146666666666667,0.212,0.48,5,0
11913,VOC2007/Annotations/000768.xml,0.402,0.5013333333333333,0.672,0.7573333333333333,5,2
11914,VOC2007/Annotations/000770.xml,0.556,0.7226666666666667,0.612,0.5546666666666666,9,2
11914,VOC2007/Annotations/000770.xml,0.361,0.5746666666666667,0.186,0.8026666666666666,14,0
11914,VOC2007/Annotations/000770.xml,0.043,0.5293333333333333,0.082,0.36,1,4
11914,VOC2007/Annotations/000770.xml,0.704,0.652,0.492,0.6213333333333333,13,2
11915,VOC2007/Annotations/000771.xml,0.4186666666666667,0.427,0.3413333333333333,0.282,8,1
11916,VOC2007/Annotations/000772.xml,0.5680555555555555,0.6197916666666666,0.8638888888888889,0.7604166666666666,11,2
11917,VOC2007/Annotations/000774.xml,0.532,0.4169329073482428,0.724,0.6038338658146964,18,2
11918,VOC2007/Annotations/000776.xml,0.498,0.5475,0.928,0.835,6,2
11919,VOC2007/Annotations/000777.xml,0.474,0.5795795795795796,0.36,0.5045045045045045,11,0
11919,VOC2007/Annotations/000777.xml,0.585,0.3153153153153153,0.274,0.6246246246246246,14,0
11920,VOC2007/Annotations/000780.xml,0.471,0.6653333333333333,0.19,0.19466666666666665,15,4
11921,VOC2007/Annotations/000782.xml,0.5015151515151515,0.662,0.996969696969697,0.664,5,2
11921,VOC2007/Annotations/000782.xml,0.35454545454545455,0.783,0.13333333333333333,0.122,14,3
11922,VOC2007/Annotations/000786.xml,0.376,0.573134328358209,0.416,0.5791044776119403,9,0
11923,VOC2007/Annotations/000787.xml,0.543,0.5013477088948787,0.606,0.5013477088948787,6,2
11924,VOC2007/Annotations/000791.xml,0.534,0.516566265060241,0.732,0.7560240963855421,18,2
11925,VOC2007/Annotations/000793.xml,0.605,0.37733333333333335,0.054,0.22133333333333333,14,3
11925,VOC2007/Annotations/000793.xml,0.511,0.388,0.058,0.184,14,3
11925,VOC2007/Annotations/000793.xml,0.454,0.38,0.036,0.18933333333333333,14,3
11925,VOC2007/Annotations/000793.xml,0.869,0.43466666666666665,0.13,0.512,14,0
11925,VOC2007/Annotations/000793.xml,0.149,0.36133333333333334,0.038,0.136,14,3
11925,VOC2007/Annotations/000793.xml,0.21,0.3546666666666667,0.036,0.13866666666666666,14,3
11925,VOC2007/Annotations/000793.xml,0.29,0.48,0.18,0.544,14,0
11925,VOC2007/Annotations/000793.xml,0.461,0.5866666666666667,0.318,0.32,1,1
11925,VOC2007/Annotations/000793.xml,0.053,0.2866666666666667,0.098,0.14666666666666667,5,3
11926,VOC2007/Annotations/000794.xml,0.522,0.64,0.164,0.17066666666666666,7,4
11927,VOC2007/Annotations/000796.xml,0.583,0.5786666666666667,0.506,0.528,2,1
11928,VOC2007/Annotations/000797.xml,0.385,0.6693333333333333,0.622,0.6613333333333333,11,2
11928,VOC2007/Annotations/000797.xml,0.492,0.6186666666666667,0.712,0.736,14,2
11929,VOC2007/Annotations/000799.xml,0.595,0.5260770975056689,0.81,0.9478458049886621,12,2
11929,VOC2007/Annotations/000799.xml,0.73,0.7551020408163265,0.54,0.4897959183673469,14,1
11930,VOC2007/Annotations/000800.xml,0.563,0.49733333333333335,0.186,0.11466666666666667,6,4
11930,VOC2007/Annotations/000800.xml,0.943,0.5066666666666667,0.114,0.08533333333333333,6,3
11930,VOC2007/Annotations/000800.xml,0.191,0.4826666666666667,0.07,0.058666666666666666,6,3
11930,VOC2007/Annotations/000800.xml,0.109,0.47733333333333333,0.066,0.048,6,3
11931,VOC2007/Annotations/000802.xml,0.059,0.548,0.114,0.32266666666666666,14,4
11931,VOC2007/Annotations/000802.xml,0.095,0.644,0.182,0.264,1,4
11932,VOC2007/Annotations/000804.xml,0.3708708708708709,0.547,0.17717717717717718,0.122,8,4
11932,VOC2007/Annotations/000804.xml,0.7852852852852853,0.735,0.42342342342342343,0.41,17,1
11933,VOC2007/Annotations/000805.xml,0.5133333333333333,0.476,0.872,0.692,11,2
11933,VOC2007/Annotations/000805.xml,0.9106666666666666,0.299,0.17866666666666667,0.258,14,4
11934,VOC2007/Annotations/000806.xml,0.6786786786786787,0.775,0.6426426426426426,0.45,14,2
11934,VOC2007/Annotations/000806.xml,0.16066066066066065,0.798,0.3153153153153153,0.404,14,0
11935,VOC2007/Annotations/000808.xml,0.492,0.5015015015015015,0.676,0.996996996996997,9,2
11936,VOC2007/Annotations/000810.xml,0.649,0.5173333333333333,0.694,0.9653333333333334,14,2
11937,VOC2007/Annotations/000812.xml,0.475,0.7567567567567568,0.554,0.4864864864864865,1,1
11937,VOC2007/Annotations/000812.xml,0.509,0.5495495495495496,0.422,0.9009009009009009,14,2
11938,VOC2007/Annotations/000814.xml,0.4698275862068966,0.563,0.6005747126436781,0.874,14,2
11939,VOC2007/Annotations/000815.xml,0.767,0.49064171122994654,0.39,0.21657754010695188,0,1
11939,VOC2007/Annotations/000815.xml,0.332,0.45454545454545453,0.624,0.35294117647058826,0,1
11940,VOC2007/Annotations/000816.xml,0.529,0.692,0.57,0.484,1,1
11940,VOC2007/Annotations/000816.xml,0.462,0.596,0.312,0.704,14,0
11941,VOC2007/Annotations/000818.xml,0.795,0.5662020905923345,0.41,0.289198606271777,18,1
11941,VOC2007/Annotations/000818.xml,0.034,0.6707317073170732,0.064,0.08013937282229965,6,3
11942,VOC2007/Annotations/000820.xml,0.548,0.596,0.376,0.44533333333333336,16,1
11942,VOC2007/Annotations/000820.xml,0.76,0.152,0.128,0.07466666666666667,16,3
11943,VOC2007/Annotations/000822.xml,0.328,0.6831550802139037,0.264,0.4839572192513369,13,0
11943,VOC2007/Annotations/000822.xml,0.584,0.6564171122994652,0.244,0.4144385026737968,13,0
11944,VOC2007/Annotations/000823.xml,0.392,0.6362275449101796,0.588,0.3143712574850299,6,1
11945,VOC2007/Annotations/000826.xml,0.447,0.4989539748953975,0.85,0.8640167364016736,3,2
11946,VOC2007/Annotations/000827.xml,0.464,0.5285285285285285,0.072,0.13813813813813813,9,3
11946,VOC2007/Annotations/000827.xml,0.56,0.5435435435435435,0.12,0.12612612612612611,9,3
11947,VOC2007/Annotations/000828.xml,0.04533333333333334,0.466,0.08,0.22,14,3
11947,VOC2007/Annotations/000828.xml,0.12133333333333333,0.465,0.104,0.234,14,4
11947,VOC2007/Annotations/000828.xml,0.8373333333333334,0.382,0.25066666666666665,0.392,14,0
11947,VOC2007/Annotations/000828.xml,0.28,0.646,0.45866666666666667,0.708,14,2
11947,VOC2007/Annotations/000828.xml,0.7093333333333334,0.589,0.5813333333333334,0.822,14,2
11948,VOC2007/Annotations/000829.xml,0.669,0.5946666666666667,0.47,0.304,5,1
11948,VOC2007/Annotations/000829.xml,0.2,0.6146666666666667,0.396,0.31733333333333336,5,1
11948,VOC2007/Annotations/000829.xml,0.74,0.028,0.06,0.050666666666666665,6,3
11948,VOC2007/Annotations/000829.xml,0.96,0.888,0.048,0.096,14,3
11949,VOC2007/Annotations/000830.xml,0.476,0.736,0.456,0.5013333333333333,10,1
11949,VOC2007/Annotations/000830.xml,0.409,0.7946666666666666,0.218,0.4106666666666667,8,0
11949,VOC2007/Annotations/000830.xml,0.6,0.7306666666666667,0.192,0.3893333333333333,8,0
11950,VOC2007/Annotations/000831.xml,0.48059701492537316,0.501,0.46567164179104475,0.506,18,1
11951,VOC2007/Annotations/000832.xml,0.568,0.538,0.6613333333333333,0.924,2,2
11952,VOC2007/Annotations/000834.xml,0.673,0.28,0.13,0.10666666666666667,9,3
11952,VOC2007/Annotations/000834.xml,0.11,0.3333333333333333,0.18,0.15466666666666667,9,4
11952,VOC2007/Annotations/000834.xml,0.246,0.396,0.216,0.136,9,4
11952,VOC2007/Annotations/000834.xml,0.488,0.8266666666666667,0.584,0.3466666666666667,14,1
11953,VOC2007/Annotations/000842.xml,0.582,0.6109550561797753,0.836,0.7780898876404494,11,2
11954,VOC2007/Annotations/000843.xml,0.482,0.5195195195195195,0.284,0.27627627627627627,19,1
11954,VOC2007/Annotations/000843.xml,0.777,0.5375375375375375,0.15,0.7507507507507507,14,0
11955,VOC2007/Annotations/000845.xml,0.502,0.45223880597014926,0.968,0.3253731343283582,0,1
11956,VOC2007/Annotations/000847.xml,0.2786666666666667,0.779,0.552,0.442,10,1
11956,VOC2007/Annotations/000847.xml,0.476,0.611,0.6266666666666667,0.778,14,2
11957,VOC2007/Annotations/000848.xml,0.293,0.6631736526946108,0.454,0.6736526946107785,14,2
11957,VOC2007/Annotations/000848.xml,0.676,0.5703592814371258,0.06,0.17664670658682635,8,3
11957,VOC2007/Annotations/000848.xml,0.823,0.7455089820359282,0.354,0.5089820359281437,8,0
11957,VOC2007/Annotations/000848.xml,0.77,0.7544910179640718,0.304,0.49101796407185627,14,0
11958,VOC2007/Annotations/000849.xml,0.455,0.5217391304347826,0.68,0.7391304347826086,11,2
11959,VOC2007/Annotations/000850.xml,0.547,0.37333333333333335,0.242,0.368,2,0
11960,VOC2007/Annotations/000851.xml,0.505,0.588,0.598,0.4826666666666667,13,2
11960,VOC2007/Annotations/000851.xml,0.476,0.5386666666666666,0.256,0.7093333333333334,14,0
11961,VOC2007/Annotations/000854.xml,0.583,0.6106666666666667,0.494,0.2826666666666667,17,1
11961,VOC2007/Annotations/000854.xml,0.13,0.7026666666666667,0.252,0.3973333333333333,8,0
11961,VOC2007/Annotations/000854.xml,0.103,0.33466666666666667,0.202,0.6586666666666666,15,0
11961,VOC2007/Annotations/000854.xml,0.696,0.6253333333333333,0.156,0.408,14,4
11961,VOC2007/Annotations/000854.xml,0.577,0.6146666666666667,0.106,0.41333333333333333,14,4
11961,VOC2007/Annotations/000854.xml,0.484,0.6013333333333334,0.108,0.4026666666666667,14,4
11961,VOC2007/Annotations/000854.xml,0.187,0.676,0.242,0.41333333333333333,14,0
11962,VOC2007/Annotations/000855.xml,0.5013333333333333,0.8,0.37333333333333335,0.248,5,1
11962,VOC2007/Annotations/000855.xml,0.22666666666666666,0.84,0.128,0.064,6,3
11962,VOC2007/Annotations/000855.xml,0.14,0.838,0.06133333333333333,0.044,6,3
11963,VOC2007/Annotations/000857.xml,0.588,0.208,0.236,0.2826666666666667,7,4
11964,VOC2007/Annotations/000859.xml,0.769,0.5045045045045045,0.462,0.8708708708708709,14,2
11964,VOC2007/Annotations/000859.xml,0.34,0.581081081081081,0.628,0.8258258258258259,14,2
11965,VOC2007/Annotations/000860.xml,0.509,0.5339943342776204,0.694,0.5864022662889519,6,2
11965,VOC2007/Annotations/000860.xml,0.505,0.17138810198300283,0.114,0.14447592067988668,14,3
11965,VOC2007/Annotations/000860.xml,0.656,0.22662889518413598,0.12,0.19830028328611898,14,4
11966,VOC2007/Annotations/000862.xml,0.658,0.4026666666666667,0.1,0.048,3,3
11967,VOC2007/Annotations/000863.xml,0.643,0.5078864353312302,0.602,0.7697160883280757,18,2
11967,VOC2007/Annotations/000863.xml,0.163,0.47318611987381703,0.278,0.8454258675078864,18,0
11968,VOC2007/Annotations/000865.xml,0.697,0.58,0.194,0.2693333333333333,10,4
11968,VOC2007/Annotations/000865.xml,0.872,0.5586666666666666,0.116,0.22666666666666666,8,4
11968,VOC2007/Annotations/000865.xml,0.758,0.592,0.14,0.26666666666666666,8,4
11968,VOC2007/Annotations/000865.xml,0.819,0.5746666666666667,0.126,0.24266666666666667,8,4
11968,VOC2007/Annotations/000865.xml,0.527,0.636,0.294,0.728,14,0
11968,VOC2007/Annotations/000865.xml,0.127,0.564,0.242,0.44,14,0
11969,VOC2007/Annotations/000867.xml,0.536,0.287,0.15466666666666667,0.19,15,4
11970,VOC2007/Annotations/000868.xml,0.4,0.788,0.796,0.424,17,2
11970,VOC2007/Annotations/000868.xml,0.898,0.5986666666666667,0.064,0.06133333333333333,15,3
11971,VOC2007/Annotations/000871.xml,0.499,0.5413333333333333,0.966,0.4746666666666667,6,2
11972,VOC2007/Annotations/000872.xml,0.395,0.4026666666666667,0.782,0.7253333333333334,0,2
11973,VOC2007/Annotations/000874.xml,0.389,0.5030120481927711,0.77,0.9939759036144579,14,2
11974,VOC2007/Annotations/000876.xml,0.493,0.5389221556886228,0.518,0.8922155688622755,7,2
11974,VOC2007/Annotations/000876.xml,0.659,0.218562874251497,0.274,0.3532934131736527,7,0
11975,VOC2007/Annotations/000878.xml,0.423,0.7462462462462462,0.346,0.5075075075075075,1,0
11975,VOC2007/Annotations/000878.xml,0.408,0.539039039039039,0.22,0.7657657657657657,14,0
11976,VOC2007/Annotations/000879.xml,0.368,0.6266666666666667,0.328,0.7466666666666667,12,0
11976,VOC2007/Annotations/000879.xml,0.572,0.676,0.136,0.648,14,0
11977,VOC2007/Annotations/000880.xml,0.66,0.12059620596205962,0.1,0.1111111111111111,2,3
11977,VOC2007/Annotations/000880.xml,0.138,0.7601626016260162,0.072,0.22493224932249323,2,3
11977,VOC2007/Annotations/000880.xml,0.257,0.4932249322493225,0.05,0.13008130081300814,2,3
11977,VOC2007/Annotations/000880.xml,0.819,0.43089430894308944,0.122,0.21680216802168023,9,4
11977,VOC2007/Annotations/000880.xml,0.709,0.3970189701897019,0.102,0.17615176151761516,9,3
11978,VOC2007/Annotations/000882.xml,0.582,0.5518207282913166,0.836,0.896358543417367,11,2
11979,VOC2007/Annotations/000885.xml,0.496,0.5131578947368421,0.948,0.9736842105263158,14,2
11980,VOC2007/Annotations/000887.xml,0.498,0.4625,0.896,0.61875,0,2
11981,VOC2007/Annotations/000888.xml,0.646,0.6469740634005764,0.112,0.11815561959654179,6,3
11981,VOC2007/Annotations/000888.xml,0.281,0.7593659942363112,0.274,0.31988472622478387,6,1
11982,VOC2007/Annotations/000889.xml,0.29812834224598933,0.773,0.3983957219251337,0.398,15,1
11982,VOC2007/Annotations/000889.xml,0.6457219251336899,0.82,0.3235294117647059,0.192,15,4
11982,VOC2007/Annotations/000889.xml,0.6885026737967914,0.396,0.3716577540106952,0.784,15,2
11983,VOC2007/Annotations/000892.xml,0.777,0.7546666666666667,0.154,0.49066666666666664,14,0
11983,VOC2007/Annotations/000892.xml,0.534,0.7826666666666666,0.308,0.43466666666666665,13,0
11984,VOC2007/Annotations/000895.xml,0.4,0.5733333333333334,0.296,0.768,14,0
11984,VOC2007/Annotations/000895.xml,0.182,0.592,0.264,0.6453333333333333,14,0
11985,VOC2007/Annotations/000896.xml,0.258,0.644,0.508,0.28,0,1
11986,VOC2007/Annotations/000898.xml,0.5,0.6346666666666667,0.996,0.656,17,2
11986,VOC2007/Annotations/000898.xml,0.648,0.5706666666666667,0.108,0.10133333333333333,14,3
11987,VOC2007/Annotations/000899.xml,0.565,0.5735735735735735,0.762,0.3123123123123123,18,1
11988,VOC2007/Annotations/000900.xml,0.602,0.5386666666666666,0.164,0.35733333333333334,16,4
11988,VOC2007/Annotations/000900.xml,0.365,0.588,0.13,0.25866666666666666,16,4
11988,VOC2007/Annotations/000900.xml,0.289,0.5626666666666666,0.174,0.21866666666666668,16,4
11989,VOC2007/Annotations/000902.xml,0.403,0.5,0.522,0.5739348370927319,11,2
11989,VOC2007/Annotations/000902.xml,0.77,0.35714285714285715,0.456,0.3383458646616541,11,1
11989,VOC2007/Annotations/000902.xml,0.473,0.17418546365914786,0.306,0.17794486215538846,11,4
11989,VOC2007/Annotations/000902.xml,0.162,0.35463659147869675,0.308,0.6992481203007519,14,0
11990,VOC2007/Annotations/000903.xml,0.5384615384615384,0.391,0.8798076923076923,0.682,14,2
11990,VOC2007/Annotations/000903.xml,0.42427884615384615,0.617,0.7043269230769231,0.766,8,2
11991,VOC2007/Annotations/000904.xml,0.575,0.5733333333333334,0.202,0.256,9,4
11991,VOC2007/Annotations/000904.xml,0.182,0.468,0.296,0.3333333333333333,14,1
11992,VOC2007/Annotations/000906.xml,0.511,0.7053333333333334,0.778,0.456,6,2
11992,VOC2007/Annotations/000906.xml,0.351,0.5066666666666667,0.062,0.16533333333333333,14,3
11992,VOC2007/Annotations/000906.xml,0.822,0.49466666666666664,0.056,0.104,14,3
11992,VOC2007/Annotations/000906.xml,0.233,0.404,0.458,0.792,3,2
11992,VOC2007/Annotations/000906.xml,0.406,0.28933333333333333,0.72,0.5733333333333334,3,2
11992,VOC2007/Annotations/000906.xml,0.788,0.236,0.376,0.4613333333333333,3,1
11992,VOC2007/Annotations/000906.xml,0.923,0.5613333333333334,0.154,0.25866666666666666,6,4
11993,VOC2007/Annotations/000908.xml,0.501,0.5813333333333334,0.998,0.8373333333333334,0,2
11994,VOC2007/Annotations/000911.xml,0.111,0.7191358024691358,0.218,0.5308641975308642,6,0
11994,VOC2007/Annotations/000911.xml,0.461,0.5169753086419753,0.61,0.7438271604938271,5,2
11994,VOC2007/Annotations/000911.xml,0.823,0.7515432098765432,0.098,0.2191358024691358,1,4
11994,VOC2007/Annotations/000911.xml,0.867,0.6466049382716049,0.09,0.4166666666666667,14,4
11995,VOC2007/Annotations/000912.xml,0.653,0.5494011976047904,0.694,0.9011976047904192,7,2
11996,VOC2007/Annotations/000915.xml,0.3,0.8413333333333334,0.496,0.31733333333333336,10,1
11996,VOC2007/Annotations/000915.xml,0.622,0.5946666666666667,0.42,0.8106666666666666,14,2
11996,VOC2007/Annotations/000915.xml,0.378,0.48933333333333334,0.38,0.42933333333333334,14,1
11997,VOC2007/Annotations/000917.xml,0.278125,0.49583333333333335,0.5479166666666667,0.9805555555555555,15,2
11997,VOC2007/Annotations/000917.xml,0.6052083333333333,0.5236111111111111,0.10625,0.14166666666666666,2,3
11998,VOC2007/Annotations/000918.xml,0.527027027027027,0.515,0.9459459459459459,0.97,14,2
11999,VOC2007/Annotations/000919.xml,0.391,0.622356495468278,0.626,0.7492447129909365,11,2
12000,VOC2007/Annotations/000920.xml,0.502,0.5197889182058048,0.996,0.8759894459102903,18,2
12000,VOC2007/Annotations/000920.xml,0.611,0.35092348284960423,0.098,0.3482849604221636,14,4
12001,VOC2007/Annotations/000921.xml,0.663,0.49066666666666664,0.674,0.5706666666666667,7,2
12001,VOC2007/Annotations/000921.xml,0.426,0.38533333333333336,0.344,0.4186666666666667,8,1
12001,VOC2007/Annotations/000921.xml,0.643,0.5053333333333333,0.714,0.9893333333333333,8,2
12002,VOC2007/Annotations/000923.xml,0.284,0.41733333333333333,0.16,0.17333333333333334,19,4
12002,VOC2007/Annotations/000923.xml,0.604,0.7613333333333333,0.624,0.47733333333333333,17,2
12002,VOC2007/Annotations/000923.xml,0.805,0.18666666666666668,0.39,0.3626666666666667,15,1
12002,VOC2007/Annotations/000923.xml,0.081,0.3506666666666667,0.102,0.32266666666666666,15,4
12002,VOC2007/Annotations/000923.xml,0.875,0.568,0.138,0.2613333333333333,19,4
12002,VOC2007/Annotations/000923.xml,0.409,0.14,0.062,0.09866666666666667,15,3
12003,VOC2007/Annotations/000926.xml,0.45466666666666666,0.516,0.904,0.968,14,2
12003,VOC2007/Annotations/000926.xml,0.6026666666666667,0.724,0.08,0.112,14,3
12003,VOC2007/Annotations/000926.xml,0.5733333333333334,0.66,0.08533333333333333,0.084,14,3
12003,VOC2007/Annotations/000926.xml,0.512,0.675,0.096,0.09,14,3
12003,VOC2007/Annotations/000926.xml,0.5573333333333333,0.75,0.09066666666666667,0.084,14,3
12003,VOC2007/Annotations/000926.xml,0.4666666666666667,0.752,0.11733333333333333,0.088,14,3
12003,VOC2007/Annotations/000926.xml,0.38133333333333336,0.756,0.09066666666666667,0.092,14,3
12003,VOC2007/Annotations/000926.xml,0.38266666666666665,0.692,0.104,0.108,14,3
12003,VOC2007/Annotations/000926.xml,0.436,0.675,0.088,0.07,14,3
12004,VOC2007/Annotations/000929.xml,0.501,0.5866666666666667,0.998,0.8266666666666667,10,2
12004,VOC2007/Annotations/000929.xml,0.556,0.35333333333333333,0.068,0.36533333333333334,4,3
12004,VOC2007/Annotations/000929.xml,0.529,0.15733333333333333,0.046,0.192,4,3
12005,VOC2007/Annotations/000931.xml,0.328,0.8533333333333334,0.24,0.096,3,4
12006,VOC2007/Annotations/000934.xml,0.501,0.49099099099099097,0.998,0.7657657657657657,0,2
